(このデータベースでリストした数値は100g の可食部です。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,分類,食材の名前,英語表記,廃棄率(%),カロリー(kcal),修正カロリー(kcal),水分(g),粗タンパク(g),粗脂肪(g),飽和脂肪酸(g),灰分(g),総炭水化物(g),食物繊維(g),糖質の総量(g),ブドウ糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),鉄(mg),亜鉛(mg),リン(mg),銅(ug),ビタミンA総量(I.U.),レチノール活性当量(ug),α-カロテン(ug),β-カロテン(ug),レチノール(ug),α-トコフェロール当量(mg),ビタミンE総量(mg),α-トコフェロール(mg),β-トコフェロール(mg),γ-トコフェロール(mg),δ-トコフェロール(mg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン ((mg),ビタミンB6(mg),ビタミンB12(ug),葉酸(ug),ビタミンC(mg),脂肪酸S総量(%),酪酸(4:0)-成分值(%),己酸(6:0)-成分值(%),辛酸(8:0)-成分值(%),癸酸(10:0)-成分值(%),月桂酸(12:0)-成分值(%),十三酸(13:0)-成分值(%),肉豆蔻酸(14:0)-成分值(%),十五酸(15:0)-成分值(%),棕櫚酸(16:0)-成分值(%),十七酸(17:0)-成分值(%),硬脂酸(18:0)-成分值(%),十九酸(19:0)-成分值(%),花生酸(20:0)-成分值(%),山酸(22:0)-成分值(%),廿四酸(24:0)-成分值(%),脂肪酸M總量-成分值(%),肉豆蔻烯酸(14:1)-成分值(%),棕櫚烯酸(16:1)-成分值(%),油酸(18:1)-成分值(%),鱈烯酸(20:1)-成分值(%),芥子酸(22:1)-成分值(%),脂肪酸P總量-成分值(%),亞麻油酸(18:2)-成分值(%),次亞麻油酸(18:3)-成分值(%),十八碳四烯酸(18:4)-成分值(%),花生油酸(20:4)-成分值(%),廿碳五烯酸(20:5)-成分值(%),廿二碳五烯酸(22:5)-成分值(%),廿二碳六烯酸(22:6)-成分值(%),其他脂肪酸-成分值(%),不飽和脂肪酸(mg),水解胺基酸總量-成分值(mg),天門冬胺酸(Asp)-成分值(mg),酥胺酸(Thr)-成分值(mg),絲胺酸(Ser)-成分值(mg),麩胺酸(Glu)-成分值(mg),脯胺酸(Pro)-成分值(mg),甘胺酸(Gly)-成分值(mg),丙胺酸(Ala)-成分值(mg),胱胺酸(Cys)-成分值(mg),纈胺酸(Val)-成分值(mg),甲硫胺酸(Met)-成分值(mg),異白胺酸(Ile)-成分值(mg),白胺酸(Leu)-成分值(mg),酪胺酸(Tyr)-成分值(mg),苯丙胺酸(Phe)-成分值(mg),離胺酸(Lys)-成分值(mg),組胺酸(His)-成分值(mg),精胺酸(Arg)-成分值(mg),色胺酸(Trp)-成分值(mg),コレステロール.(mg),アルコール(g)
C02502,種実類,黒ごま（生）,Black seasame seed,,550.9268,518.8619,6.0375,22.1585,48.0768,7.6257,6.1267,17.6005,15.4903,0.7315,0.272,0.1935,,0,0.266,0,2.402,469.9955,1354.3285,298.825,22.344,3.7985,545.6515,,0,0,0,0,,2.2419,20.57,0.235,0,20.039,0.296,0.9075,0.2688,5.3163,0.7122,,94.171,0.61,15.8615,0,0,0,0,0.0055,0,0.012,0,9.4705,0.038,5.4855,0,0.6265,0.1365,0.087,38.6775,0,0.139,38.3635,0.175,0,45.416,45.1045,0.3115,0,0,0,0,0,0.044,,21616.048,1817.334,764.4095,967.015,4606.653,794.848,1114.552,1035.091,552.349,985.0635,525.8325,779.188,1471.2755,879.7205,979.3545,587.4945,556.9015,2971.451,227.515,,
C02601,種実類,白ごま（調理）, Sesame: white,,625.6099,603.422,1.8885,20.2885,58.6937,9.5084,3.4186,15.7107,10.7188,0.54,0,0,,0,0.54,0,24.4545,505.753,76.1449,414.8616,6.3425,7.2625,762.281,93.11,1.5499,0.155,,0.93,,1.7548,16.6605,0.104,0.051,16.282,0.2235,0.358,0.1216,5.523,0.6095,,101.4155,0,16.2,0,0,0,0,0,0,0,0,9.7325,0.0455,5.6115,0,0.6275,0.141,0.042,40.6255,0,0.1375,40.314,0.174,0,43.114,42.8035,0.3105,0,0,0,0,0,0.061,,22559.1175,1936.978,840.008,1083.4395,4982.8505,738.293,1201.5275,1099.6725,363.8265,1006.634,538.584,825.263,1618.7595,933.7215,1055.406,573.067,618.276,2968.671,174.14,,
C02602,種実類,黒ごま（調理）,Sesame: black,,599.4997,570.5749,1.538,17.26,54.4333,8.3816,6.1297,20.639,13.9733,0.1535,0,0,,0,0.1535,0,1.9235,526.0555,1478.6258,385.6215,10.307,5.379,665.0955,184.7,5.1248,0.5126,,3.075,,2.4233,22.692,0.161,0.1025,22.189,0.2395,0.2055,0.3629,5.3365,0.4875,,113.344,0,15.398,0,0,0,0,0,0,0,0,9.2555,0.025,5.306,0,0.619,0.15,0.0425,38.551,0,0.132,38.237,0.182,0,46.0085,45.6855,0.323,0,0,0,0,0,0.041,,18680.0505,1617.204,710.946,901.505,4080.413,612.172,1001.0405,921.8165,287.2515,839.192,436.3665,664.681,1322.398,764.534,883.1535,479.377,471.246,2351.7665,334.9875,,
C02701,種実類,黒ゴマの粉,Black sesame powder,,601.276,575.861,2.222,15.719,55.2097,8.2344,6.0567,20.7926,12.2778,0,0,0,,0,0,0,2.671,471.1075,1449.2128,356.5853,8.575,5.668,627.0433,,0,0,0,0,,2.5513,24.617,0.089,0.121,24.1095,0.2975,0.239,0.2085,6.056,0.5603,,94.766,0,14.9148,0,0,0,0,0,0,0,0,8.9801,0.027,5.1238,0,0.6003,0.1424,0.0412,38.8477,0,0.069,38.6112,0.1675,0,46.2385,45.9267,0.3118,0,0,0,0,0,0,,20199.839,1658.016,722.028,909.17,4283.6475,716.6965,1051.7425,967.231,442.667,962.8125,554.7275,775.848,1417.488,813.0365,939.019,490.2765,518.4815,2601.1485,375.8025,,
C02801,種実類,殻ピーナッツ（新鮮）,Peanut,36.6,330.7629,314.0174,43.702,15.289,27.2359,7.2807,1.5506,12.2225,8.0896,1.7055,0.1806,0.2573,,0,1.2676,0,0.908,473.127,42.51,130.276,1.99,2.392,246.147,,0,0,,0,,3.3626,5.367,3.147,0,2.149,0.071,0.938,0.0987,2.6934,0.368,,66.019,7.614,26.732,0,0,0,0,0,0,0,0,15.058,0,4.427,0,1.889,3.928,1.43,44.849,0,0,43.868,0.981,0,28.419,28.36,0.059,0,0,0,0,0,0,,13949.816,1729.521,399.374,674.686,2930.376,642.307,816.905,587.845,163.872,610.704,65.806,476.608,926.554,620.882,714.068,492.609,422.86,1674.839,0,,
C02802,種実類,フローズンシェルピーナッツ（生）,Peanut,36.2,343.5417,310.6581,40,17.153,27.444,5.6274,2.0579,13.3451,15.8858,,,,,,,,363.0284,247.4162,51.9296,174.7565,1.4491,2.4035,287.973,,12.8662,1.2869,0,7.72,,4.8677,7.7,4.56,0,3.07,0.07,0.03,0.11,7.89,0.9872,,48.03,0,20.505,0,0,0,0,0,0,0.0354,0,12.9346,0.0871,2.6958,0,1.2563,2.5639,0.9319,40.7183,0,0.0744,39.7054,0.8823,0.0562,38.776,38.7149,0.0611,0,0,0,0,0,0,,9516.19,1142.781,261.657,494.545,1968.018,390.74,506.462,382.809,103.192,393.691,80.965,324.539,633.373,426.471,514.22,311.434,278.911,1130.972,171.41,,
C02901,種実類,ラテライトピーナッツ（調理）,Peanut,44.3,546.0995,530.1106,1.752,30.934,42.1664,8.8426,4.0602,21.0874,7.7241,3.979,0,0,,0,3.979,0,632.1,550.059,91.1655,249.3143,22.1895,3.8735,378.9021,,3.5332,0.3534,0,2.12,,4.7001,9.1405,4.0475,0.488,4.57,0.035,0.59,0.0715,9.361,0.8282,,66.1915,0.026,20.9708,0,0,0,0,0,0,0.0165,0,12.4563,0.0395,3.0034,0,1.3103,2.8878,1.257,39.6588,0,0.0305,38.7475,0.8808,0,39.3704,39.3409,0.0295,0,0,0,0,0,0,,28369.8095,3506.284,732.5765,1434.643,5874.9695,1224.963,1685.268,1084.192,524.4465,1207.5085,331.0845,1005.3685,1946.141,1220.0625,1480.732,956.7815,720.9375,3433.851,0,,
C02902,種実類,フライドピーナッツ（調理）,Peanut with shell,33.7,531.1786,512.5274,2.293,28.246,38.0657,7.6687,3.2491,28.1462,9.0102,3.662,0,0,,0,3.662,0,319.48,681.139,77.583,251.3854,2.712,3.462,422.9883,,0,0,,0,,2.0645,4.005,1.643,0.651,1.6,0.111,0.58,0.153,15.432,0.348,,120.881,0,20.146,0,0.01,0,0,0,0,0.042,0,12.307,0.084,3.301,0,1.505,2.897,0,41.818,0,0.051,40.766,0.878,0.123,36.617,36.562,0.055,0,0,0,0,0,1.42,,28840.626,3584.31,689.018,1447.44,5931.174,1164.383,1750.385,1033.612,345.06,1237.954,328.288,1041.993,1984.064,1246.724,1477.328,983.101,789.561,3415.929,390.302,,
C03001,種実類,ストリップピーナッツ（生）,Peanut,,557.6365,543.8724,4.21,28.8335,45.3639,10.0817,2.4554,19.1372,6.6493,4.5271,0,0,,0,4.5271,0,1.8595,660.45,49.7095,215.615,2.2255,3.896,460.6995,,0,0,,0,,8.0214,14.6,7.125,0.5545,6.7265,0.194,0.366,0.0797,15.865,0.499,,135.9355,0,22.224,0,0,0,0,0,0,0.037,0,11.94,0.0795,4.7395,0,1.7115,2.7455,0.971,42.516,0,0.0565,41.7115,0.6935,0.0545,35.1985,35.1585,0.04,0,0,0,0,0,0.0615,,26877.212,3283.536,690.2665,1300.073,5792.624,1110.5365,1532.555,1021.77,384.0625,1073.308,295.3035,895.022,1806.1365,1168.683,1395.289,921.626,643.8515,3352.891,209.678,,
C03002,種実類,ピーナッツフィルム付（生）,Raw peanut: dry,,516.4973,500.0584,7.5057,23.6283,38.1004,8.1798,2.361,28.4046,7.9415,4.4034,0,0,,0,4.4034,0,12.6617,671.2757,91.3213,217.0482,3.4677,4.7153,437.0188,,0,0,,0,,9.0452,15.0863,8.175,0.6407,6.1243,0.1463,1.0723,0.0641,14.1037,0.4527,,226.9297,0.846,21.4691,0,0,0,0,0,0,0.04,0,13.159,0.0837,3.3527,0,1.3087,2.4817,1.0433,40.8613,0,0.064,40.0173,0.78,0,37.6313,37.5693,0.062,0,0,0,0,0,0.0383,,28290.8984,3514.363,700.582,1424.2287,5895.972,1136.628,1730.805,1038.8097,355.7977,1190.5,297.7633,968.2023,1920.7227,1264.6457,1452.6337,954.9223,706.3323,3368.97,369.02,,
C03101,種実類,新鮮なピーナッツ,Peanut: raw,,505.8875,477.9512,9.885,28.785,38.5,8.0894,2.2505,20.5795,13.4958,,,,,,,,31.59,933.215,35.945,221.2555,3.46,3.35,521.86,,2.9499,0.2951,0,1.77,,5.5625,8.24,5.22,0.18,2.69,0.15,1.2635,0.089,3.521,0.2266,,62.2,1.265,21.0114,0,0,0,0,0,0,0,0,12.9036,0,2.8264,0,1.2877,2.7341,1.2596,39.9479,0,0,39.023,0.9249,0,39.0403,39.0403,0,0,0,0,0,0,0,,32321.8429,3794.92,874.88,1619.29,6615.19,1468.49,1742.75,1336.5,728.4229,1339.01,293.41,1118.8,2259.97,1465.31,1837.66,1115.77,731.99,3714.28,265.2,,
C03201,種実類,漬けピーナッツ,Peanut: pickled,,288,271,58.2,10.6,26,,2.3,2.9,8.5,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,0.056,0.059,0.06,0.022,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C03202,種実類,砂糖漬けのピーナッツ,Peanut,,381.5582,373.3678,32.76,14.22,23.271,4.8658,0.9392,28.8098,4.0952,,,,,,,,37.1909,106.7617,42.9135,130.1345,1.2961,1.9149,213.7919,,0,0,0,0,,3.2468,5.78,2.94,0.1,2.66,0.08,0.005,0.402,2.135,0.1537,,18.33,0.111,20.9091,0,0,0,0,0,0,0.0324,0,12.1113,0.0774,3.3787,0,1.4275,2.9374,0.9444,40.2571,0,0.0616,39.2532,0.8848,0.0575,38.8331,38.7747,0.0584,0,0,0,0,0,0,,6840.994,854.404,202.744,367.56,1425.927,282.96,363.147,289.408,73.09,308.07,30.761,233.418,456.385,268.953,344.457,215.646,161.414,790.94,171.71,,
C03203,種実類,揚げピーナッツ,Peanut: fried,,623.4149,609.3683,1.7525,28.886,48.4481,10.5048,2.9539,17.9595,7.0233,3.702,0,0,,0,3.702,0,429.5045,534.687,73.0331,245.7148,1.6405,4.2345,444.6015,,1.6249,0.1625,0,0.975,,4.7055,8.8095,4.157,0.306,4.2515,0.095,0.228,0.0865,13.805,0.6783,,95.0135,1.98,21.6826,0,0,0,0,0.01,0,0.0963,0,13.7696,0.0425,2.7012,0,1.1384,2.6476,1.277,38.9221,0,0.0335,37.9359,0.9527,0,39.3749,39.1934,0.1815,0,0,0,0,0,0.043,,28902.3615,3632.0465,722.5515,1434.989,6052.7725,1263.1455,1676.6685,802.847,553.2615,1238.9125,288.082,1010.6475,1977.4915,1274.9785,1519.874,881.9325,686.3905,3592.3405,293.43,,
C03204,種実類,メレンゲのピーナッツ,Peanut,,606.24,591.72,1.27,21.14,43.84,10.9101,1.97,31.78,7.26,,,,,,,,44.81,463.84,55.62,153.05,0.54,3.021,348.49,,3.2665,0.3267,0,1.96,0,4.015,6.67,3.72,0,2.95,0,0.277,0.07,10.72,0.7533,,85,3.85,24.8861,0,0,0,0,0.0573,0,0.2226,0,17.6778,0,2.5328,0,0.9381,2.2768,1.1807,39.5739,0,0.071,38.5895,0.9134,0,35.5394,35.452,0.0874,0,0,0,0,0,0,,22327.89,2804.73,637.5,1155.7,4869.3,1093.77,1290.5,948,559.65,977.64,105.41,777.93,1517.54,947.35,1176.8,707.35,589.54,1936.55,232.63,0,
C03205,種実類,揚げピーナッツ,Peanut:salted,,556.5132,536.7004,2.137,28.824,35.8688,7.4611,3.5707,29.5995,9.9064,6.894,0,0,,0,6.894,0,454.349,773.901,76.4723,250.5389,5.691,3.976,498.2316,,0,0,,0,,8.2869,12.352,7.57,0.829,3.842,0.111,0.462,0.13,18.175,0.44,,47.102,0,20.801,0,0,0,0,0,0,0.052,0,11.607,0.072,3.377,0,1.476,2.863,1.354,40.101,0,0.032,39.218,0.851,0,39.099,39.033,0.066,0,0,0,0,0,0,,24842.575,3220.846,559.617,1256.345,5361.745,1036.505,1633.948,892.013,266.262,1078.89,258.429,882.228,1727.639,1087.968,1287.713,821.103,573.862,2897.462,0,,
C03301,種実類,ピーナッツ粉,Peanut powder,,536.922,468.2601,1.4,34.02,39.41,,3.3,21.87,33.17,,,,,,,,10.9,940,114.7,254,6.76,4.03,497.3,,0,0,0,0,,,,,,,,0.54,0.025,12.32,1.565,,22.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C03401,種実類,ゴルゴン,,,342.5929,336.1279,14.1,9.944,0.14,0.0423,0.4068,75.4092,3.1232,,,,,,,,0,80.39,6.62,10.74,1.24,0.824,91.17,,0,0,0,0,,52.7188,68.32,50.66,1.6,13.98,2.08,0.025,0.1,0.99,0.177,,42.6,0,30.2429,,,,,,,,,19.0761,,4.89,,,,6.2768,36.2469,,,36.2469,,,33.51,33.51,,,,,,,,,7986.779,621.37,277.55,472.97,1388.02,0,232.53,528.28,45.269,415.93,135.59,442.85,741.06,330.08,482.39,260.66,261.83,1049.24,301.16,,
C03501,種実類,風味カボチャの種（殻）,"Pumpkin seeds: spiced, cooked",,561.4969,544.2784,2.795,30.403,47.8992,9.1253,5.3691,13.5337,8.3181,1.39,0,0,,0,1.39,0,182.53,919.876,53.231,633.331,8.498,9.353,1334.971,32.29,68.4489,6.8465,,41.071,,3.8548,20.013,2.066,0,17.881,0.066,0.225,0.1878,4.7313,0.197,,212.985,0,19.051,0,0,0,0,0,0,0.13,0,12.774,0.082,5.509,0,0.364,0.118,0.074,34.189,0,0.118,33.976,0.095,0,46.742,46.492,0.25,0,0,0,0,0,0.018,,30818.516,2915.73,982.336,1702.698,5827.214,954.806,1791.515,1476.637,242.738,1263.029,557.839,1032.571,2286.082,1144.928,1602.369,1262.405,728.152,4844.005,203.462,,
C03502,種実類,風味カボチャの種（殻）,"Pumpkin seeds: spiced, cooked",28,564.3958,551.7081,2.605,25.899,47.2299,9.3123,4.8037,19.4624,6.1293,1.493,0,0,,0,1.493,0,395.3705,638.955,49.3823,516.4299,10.507,8.03,1112.8821,,13.2078,1.3211,0,7.925,,2.1717,12.1405,1.027,0.125,10.9425,0.046,0.149,0.1245,4.8875,0.2807,,102.804,0,19.717,0,0,0,0,0,0,0.1462,0,12.9402,0.06,6.0228,0,0.4163,0.1158,0.0157,23.5776,0,0.1341,23.3594,0.0841,0,56.6798,56.4787,0.2011,0,0,0,0,0,0.052,,30033.295,2728.9255,801.951,1471.211,5618.4695,1078.595,1729.5695,1240.5905,517.4985,1388.48,641.316,1180.796,2198.8795,1053.4675,1522.5425,1165.5435,706.801,4587.8115,400.847,,
C03601,種実類,オリジナルヒマワリの種子（玄米）,Sunflower seeds,,586.3687,569.112,3.959,21.981,51.8727,5.0576,3.5337,18.6536,8.3366,3.032,0,0,,0,3.032,0,1.326,820.877,89.998,395.564,6.03,6.199,813.629,46.88,23.0491,2.3055,,13.83,,41.181,42.341,40.576,1.43,0.329,0.006,1.711,0.2598,10.8369,1.497,,272.506,0,9.75,0,0,0,0,0,0,0.055,0.017,4.825,0.044,3.555,0,0.259,0.771,0.224,49.544,0,0.06,49.287,0.197,0,40.633,40.532,0.101,0,0,0,0,0,0.071,,21244.922,2294.207,889.152,1094.659,5093.617,863.44,1386.284,1061.943,267.881,1027.054,406.637,882.953,155.884,672.427,1126.037,895.824,611.775,2232.229,282.919,,
C03701,種実類,甘草のヒマワリの種（殻）,"Sunflower seeds: spiced, cooked",50.5,526.5027,485.6295,3.15,26.78,39.28,5.0219,5.04,25.75,19.7455,,,,,,,,636.76,536.39,45.42,444.85,8.59,7.4,726.41,,0,0,0,0,,34.402,35.5,33.67,1.83,0,0,0.916,0.22,7.08,1.2639,,126,1.19,12.7849,0,0,0,0,0,0,0.0653,0,5.7732,0,5.4622,0,0.3431,0.8956,0.2455,20.4518,0,0,20.2333,0.1081,0.1104,66.7628,66.6565,0.1063,0,0,0,0,0,0,,28688.5,2716.41,995.04,1193.26,6650.7,1336.7,1625.17,1229.8,765.21,1429.55,535.21,1231.85,1849.49,802.11,1402.85,971.13,722.46,2884.82,346.74,,
C03702,種実類,ヒマワリの種（殻）,Salted sunflower seed,53.2,575.004,558.212,2.455,25.9435,49.2952,5.7133,4.5227,17.7836,8.1121,2.622,0,0,,0,2.622,0,667.718,618.626,139.917,463.604,7.369,7.132,883.474,,39.6051,3.9615,,23.764,,32.2952,33.677,31.535,1.825,0.3,0.017,1.553,0.195,7.76,0.286,,140.04,0,11.59,0,0,0,0,0,0,0.076,0,5.75,0.061,4.327,0,0.299,0.837,0.24,23.89,0,0.059,23.509,0.164,0.158,64.48,64.379,0.101,0,0,0,0,0,0.039,,26907.562,2616.607,974.784,1229.262,6934.244,1105.22,1581.014,1088.9,393.122,1380.626,390.56,1180.078,1767.754,790.983,1290.038,962.685,664.866,2556.819,0,,
C03801,種実類,銀杏,Gingko nuts; Ginkgo Seed,,142.0686,135.5167,64.9605,4.084,1.2345,0.1712,0.8354,28.8856,3.1652,1.2938,0.0925,0.3042,,0,0.8971,0,13.98,246.197,10.979,23.977,0.5375,0.2935,82.5415,,130.9631,13.0995,,78.581,,1.1899,1.342,1.154,0.057,0.131,0,0.0105,0.039,0.3343,0.256,,15.4465,0.0875,13.864,0,0,0,0,0,0,0.0695,0,10.652,0,1.7035,0,0.2875,0.83,0.3215,39.816,0,3.552,35.986,0.192,0.086,45.751,43.4935,2.2575,0,0,0,0,0,0.253,,3800.551,435.898,197.498,194.3945,639.5915,180.7565,175.0775,212.0915,83.5995,212.224,53.1365,145.2355,269.7755,122.728,135.7335,168.809,77.636,469.646,26.72,,
C03901,種実類,健康蓮,Lotus nut; Lotus seed,,333.8598,306.8153,11.9585,21.7775,1.2331,0.3999,4.1044,60.9265,13.065,2.1795,0,0.1321,,0,2.0474,0,304.607,714.0275,128.9365,202.5755,2.1855,2.3845,666.232,,0,0,0,0,,0.527,1.8315,0.3495,0.102,1.365,0.015,0.1415,0.0708,2.0455,0.363,,62.546,0,32.4285,0,0,0.0155,0,0,0,0.3845,0.022,20.2305,0.051,1.208,0,1.9545,6.8545,1.708,13.022,0,0.0805,12.53,0.4115,0,54.152,49.954,4.198,0,0,0,0,0,0.3975,,19937.026,2124.788,734.807,1275.75,4209.138,660.034,978.656,947.2185,541.0855,1015.5645,229.2595,826.069,1384.723,655.4695,907.266,1045.713,472.6345,1790.03,138.82,,
C04001,種実類,新鮮な蓮,Lotus nut; Lotus seed,,140.9132,124.4155,63.1547,9.277,0.5456,0.1647,1.4317,25.591,7.9699,0,0,0,,0,0,0,118.7367,304.761,69.3733,98.8733,5.069,1.2073,290.307,,0,0,0,0,,0.2108,0.585,0.1565,0.038,0.3905,0,0.0517,0.0227,0.3984,0.0718,,24.6325,2.3333,30.1778,0,0,0.0285,0,0,0,0.5741,0.061,23.2355,0.062,1.1597,0,1.0871,3.2946,0.6753,10.0732,0,0.5763,9.1065,0.3904,0,59.263,53.5174,5.7456,0,0,0,0,0,0.4855,,8537.269,932.029,326.632,534.283,1835.932,273.328,416.528,400.929,159.405,454.081,68.711,367.724,600.185,303.431,391.691,492.096,228.182,752.102,0,,
C04101,種実類,砂糖漬けのハスの種,Lotus nut; Lotus seed,,229.8874,223.3374,41.85,5.722,0.147,0,0.8619,51.4191,3.275,,,,,,,,10.6634,155.4664,53.9893,71.6447,1.0801,1.0281,200.0379,,0,0,0,0,,0.3572,0.89,0.3,0,0.57,0.02,0.012,0.113,0.472,0.1058,,33.25,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3338.689,368.26,127.311,226.342,729.467,98.236,157.257,162.607,42.161,174.556,18.12,139.771,238.306,88.47,147.898,191.267,90.511,252.639,85.51,,
C04201,種実類,山のピンクの円,,,399.6244,279.7952,8.71,16.333,12.75,1.3429,4.1649,58.0421,57.8885,,,,,,,,4.9,528.16,1072.91,118.748,10.05,2.79,484.71,,12.2995,1.2302,0,7.38,,1.0333,5.95,0.52,0,5.1,0.33,0.098,0.122,0.989,0.4114,,65.2,13.03,10.5323,0,0,0,0,0,0,0,0,7.9107,0,2.3619,0,0.2597,0,0,6.8947,0,0.1541,6.6456,0.095,0,82.5727,82.1316,0.4411,0,0,0,0,0,0,,15155.9028,1300.4,568.46,879.27,3051.79,623.85,887.95,744.96,534.2428,717.79,225.19,543.45,1141.93,644.23,776.8,552.51,366.05,1486.03,111,,
C04301,種実類,コーヒー豆（メデジン）,Coffee bean: Mandeling,,437.4317,337.223,2.13,13.86,14.87,6.8236,4.06,65.08,48.41,,,,,,,,2.3,1094.77,106.4,209.21,4.25,1.014,198.38,,0,0,0,0,,8.996,12.92,6.38,6.54,0,0,0,0.39,36.59,1.0835,,25,,45.8886,,,,,,,0.0691,,35.1099,,7.3584,,2.5753,0.5331,0.2428,7.2207,,,6.9197,0.301,,46.8904,45.7408,1.1496,,,,,,,,8415.19,912.45,233.43,155.28,2130.8,505.1,597.53,490.71,145.22,536.37,99.39,363.44,869.5,337.91,524.88,119.29,342.72,51.17,0,,
C04401,種実類,Xuelian子（大穀類、豆類エジプト）,,,363.965,338.3823,10.999,19.359,5.79,1.0536,2.838,61.014,12.3588,,,,,,,,7.9961,1095.6297,95.1478,117.2859,4.972,2.0393,345.6936,,20.7373,2.0742,0.2057,12.34,,2.253,9.12,1.54,0,7.08,0.5,0.379,0.119,1.867,0.5494,,742.08,0,18.1976,0,0,0,0,0,0,0.1458,0,9.0785,0.0994,6.526,0,1.6988,0.4911,0.158,25.9103,0,0.1383,25.5423,0.2297,0,55.8916,53.46,2.4316,0,0,0,0,0,0,,17936.9737,2228.6,684.66,992.74,3304.84,746.59,752.61,840.71,147.7937,810.4,195.97,819.29,1454.23,485.61,1046.49,1101.61,459.28,1619.27,246.28,,
C04402,種実類,Xuelian子（ペレット）,,,354.1413,197.1616,10.985,4.668,0.454,0.0923,1.7939,82.0991,75.8356,,,,,,,,57.7737,585.8145,117.5162,78.4013,9.0764,0.7282,73.1316,,0,0,0,0,,0.11,0.11,0.11,0,0,0,0.028,0.047,1.753,0.267,,135.85,0,20.3246,0,0,0,0,0,0,0.172,0.2348,15.5864,0.1579,3.0118,0,0.4548,0.243,0.4639,21.4031,0,0.3673,19.855,0.2674,0.9134,58.2717,55.5363,2.4303,0,0,0.3051,0,0,0,,2655.558,318.66,97.728,136.734,569.382,124.044,147.427,138.504,23.251,135.009,22.545,93.057,164.555,80.708,107.601,141.899,78.899,251.085,24.47,,
C04501,種実類,Awkeotsang,Awkeotsang; Jelly-fig; Moraceae,,406.7013,299.8479,7.76,12.22,12.53,1.1857,3.75,63.74,51.62,,,,,,,,6.4,729.27,713.91,207.65,8.17,2.733,278.87,,45.5482,4.5553,12.7,20.98,,8.3378,35.39,5.46,0,28.65,1.28,0.124,0.12,1.01,2.8181,,51,0,9.4629,0,0,0,0,0,0,0.0459,0,7.1664,0,1.9387,0,0.1516,0.1603,0,8.0898,0,0,7.8514,0.2384,0,82.447,19.6604,62.7866,0,0,0,0,0,0,,10147.79,1568.2,352.29,490.89,1763.97,394.5,450.17,429.49,363.95,465.33,131.64,367.95,684.34,298.69,471.53,351.09,258.66,1305.1,0,,
D00101,果実類,マンゴスチン,Mangosteen; Mangostan,63.4,69.4004,66.7733,80.843,0.5535,0.287,,0.2225,18.094,1.6419,,,,,,,,3.1624,81.7065,11.3094,19.888,0.128,0.233,12.4949,,58.331,5.8345,0,35,,0.5246,1.1,0.45,0.05,0.54,0.06,0.064,0.0475,0.4015,0.089,,,2.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D002,果実類,パパイヤの平均値,Papaya; Pawpaw,24.9,38.1568,35.9575,89.0564,0.559,0.0736,,0.4048,9.9063,1.3746,6.182,3.227,2.955,,0,0,0,3.3746,186.123,22.5368,15.2554,0.2619,0.2151,10.8317,,664.8135,66.4973,,398.9041,,0.1374,0.2966,0.1071,0.0419,0.1339,0.0138,0.0318,0.0336,0.4534,0.0941,,47.278,58.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D00201,果実類,パパイヤ（11月サンプリング）,Papaya; Pawpaw,20.7,44.199,42.4821,87.465,0.411,0.0505,,0.297,11.7765,1.0731,,,,,,,,4.8663,145.7462,13.115,14.895,0.458,0.1584,12.9132,,390.8744,39.0968,,234.534,,0.0996,0.195,0.08,0.03,0.075,0.01,0.035,0.033,1.163,0.028,,,61.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D00202,果実類,パパイヤ（2月サンプリング）,Papaya; Pawpaw,20.1,31.152,28.6362,91.0385,0.693,0.1189,,0.4195,7.7301,1.5724,6.182,3.227,2.955,,0,0,0,2.0296,203.9921,15.6386,16.455,0.354,0.248,8.0349,,119.809,11.9838,,71.8883,,0.1262,0.2915,0.1035,0.0175,0.1555,0.015,0.026,0.0295,0.1805,0.0285,,47.278,43.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
